House_number,Date,Energy Demand
18,14-12-2011,7.278
18,15-12-2011,7.204
18,16-12-2011,7.964
18,17-12-2011,6.191
18,18-12-2011,7.031
18,19-12-2011,5.643
18,20-12-2011,6.863
18,21-12-2011,5.609
18,22-12-2011,8.312
18,23-12-2011,5.014
18,24-12-2011,2.855
18,25-12-2011,2.876
18,26-12-2011,2.897
18,27-12-2011,2.908
18,28-12-2011,2.897
18,29-12-2011,6.715
18,30-12-2011,7.539
18,31-12-2011,6.593
18,01-01-2017,6.594
18,02-01-2017,8.652
18,03-01-2017,7.395
18,04-01-2017,7.928
18,05-01-2017,8.911
18,06-01-2017,8.613
18,07-01-2017,6.608
18,08-01-2017,8.339
18,09-01-2017,8.133
18,10-01-2017,8.287
18,11-01-2017,7.993
18,12-01-2017,6.603
18,13-01-2017,8.12
18,14-01-2017,8.036
18,15-01-2017,8.326
18,16-01-2017,8.993
18,17-01-2017,7.65
18,18-01-2017,7.918
18,19-01-2017,7.55
18,20-01-2017,8.679
18,21-01-2017,5.333
18,22-01-2017,8.245
18,23-01-2017,8.926
18,24-01-2017,8.114
18,25-01-2017,8.727
18,26-01-2017,8.686
18,27-01-2017,5.024
18,28-01-2017,4.171
18,29-01-2017,8.438
18,30-01-2017,8.884
18,31-01-2017,10.567
18,01-02-2017,8.637
18,02-02-2017,8.824
18,03-02-2017,11.53
18,04-02-2017,11.924
18,05-02-2017,8.536
18,06-02-2017,8.481
18,07-02-2017,7.164
18,08-02-2017,9.634
18,09-02-2017,6.479
18,10-02-2017,10.037
18,11-02-2017,9.5
18,12-02-2017,7.481
18,13-02-2017,6.836
18,14-02-2017,7.637
18,15-02-2017,6.226
18,16-02-2017,7.486
18,17-02-2017,7.397
18,18-02-2017,6.42
18,19-02-2017,4.351
18,20-02-2017,2.897
18,21-02-2017,2.955
18,22-02-2017,2.937
18,23-02-2017,5.121
18,24-02-2017,7.115
18,25-02-2017,4.911
18,26-02-2017,6.476
18,27-02-2017,6.813
18,28-02-2017,6.928
18,29-02-2017,6.572
18,01-03-2017,5.991
18,02-03-2017,6.346
18,03-03-2017,6.7
18,04-03-2017,8.546
18,05-03-2017,6.925
18,06-03-2017,6.579
18,07-03-2017,8.647
18,08-03-2017,6.912
18,09-03-2017,2.729
18,10-03-2017,2.444
18,11-03-2017,2.477
18,12-03-2017,2.41
18,13-03-2017,2.312
18,14-03-2017,2.376
18,15-03-2017,2.35
18,16-03-2017,2.176
18,17-03-2017,2.301
18,18-03-2017,2.323
18,19-03-2017,2.298
18,20-03-2017,2.364
18,21-03-2017,2.351
18,22-03-2017,2.361
18,23-03-2017,2.449
18,24-03-2017,6.51
18,25-03-2017,7.171
18,26-03-2017,4.118
18,27-03-2017,3.596
18,28-03-2017,3.634
18,29-03-2017,5.463
18,30-03-2017,6.752
18,31-03-2017,6.266
18,01-04-2017,6.734
18,02-04-2017,7.104
18,03-04-2017,7.481
18,04-04-2017,6.766
18,05-04-2017,6.886
18,06-04-2017,6.837
18,07-04-2017,7.398
18,08-04-2017,6.812
18,09-04-2017,5.704
18,10-04-2017,7.932
18,11-04-2017,6.273
18,12-04-2017,7.324
18,13-04-2017,7.129
18,14-04-2017,7.935
18,15-04-2017,7.674
18,16-04-2017,4.702
18,17-04-2017,3.943
18,18-04-2017,3.865
18,19-04-2017,7.112
18,20-04-2017,6.731
18,21-04-2017,6.462
18,22-04-2017,7.141
18,23-04-2017,4.07
18,24-04-2017,3.349
18,25-04-2017,3.198
18,26-04-2017,3.337
18,27-04-2017,5.527
18,28-04-2017,6.063
18,29-04-2017,7.133
18,30-04-2017,7.399
18,01-05-2017,6.852
18,02-05-2017,7.408
18,03-05-2017,6.842
18,04-05-2017,7.041
18,05-05-2017,5.882
18,06-05-2017,7.018
18,07-05-2017,7.065
18,08-05-2017,6.229
18,09-05-2017,6.558
18,10-05-2017,6.546
18,11-05-2017,6.423
18,12-05-2017,6.745
18,13-05-2017,6.268
18,14-05-2017,6.761
18,15-05-2017,6.548
18,16-05-2017,8.317
18,17-05-2017,3.76
18,18-05-2017,3.479
18,19-05-2017,4.558
18,20-05-2017,7.163
18,21-05-2017,6.817
18,22-05-2017,6.149
18,23-05-2017,6.484
18,24-05-2017,7.064
18,25-05-2017,6.76
18,26-05-2017,5.587
18,27-05-2017,7.17
18,28-05-2017,7.717
18,29-05-2017,6.587
18,30-05-2017,6.804
18,31-05-2017,6.594
18,01-06-2017,6.085
18,02-06-2017,5.498
18,03-06-2017,3.808
18,04-06-2017,2.989
18,05-06-2017,2.89
18,06-06-2017,3.002
18,07-06-2017,2.898
18,08-06-2017,2.923
18,09-06-2017,5.107
18,10-06-2017,6.886
18,11-06-2017,6.33
18,12-06-2017,6.275
18,13-06-2017,7.099
18,14-06-2017,5.725
18,15-06-2017,6.031
18,16-06-2017,5.808
18,17-06-2017,6.78
18,18-06-2017,6.119
18,19-06-2017,5.782
18,20-06-2017,6.373
18,21-06-2017,6.171
18,22-06-2017,6.053
18,23-06-2017,6.998
18,24-06-2017,6.218
18,25-06-2017,3.642
18,26-06-2017,3.143
18,27-06-2017,3.175
18,28-06-2017,3.535
18,29-06-2017,3.345
18,30-06-2017,3.365
18,01-07-2017,3.169
18,02-07-2017,2.952
18,03-07-2017,2.974
18,04-07-2017,3.167
18,05-07-2017,3.221
18,06-07-2017,3.135
18,07-07-2017,5.868
18,08-07-2017,6.714
18,09-07-2017,7.652
18,10-07-2017,6.989
18,11-07-2017,6.631
18,12-07-2017,6.412
18,13-07-2017,6.776
18,14-07-2017,7.168
18,15-07-2017,7.962
18,16-07-2017,5.36
18,17-07-2017,3.613
18,18-07-2017,3.174
18,19-07-2017,3.242
18,20-07-2017,3.133
18,21-07-2017,5.587
18,22-07-2017,6.67
18,23-07-2017,4.187
18,24-07-2017,3.695
18,25-07-2017,3.853
18,26-07-2017,3.865
18,27-07-2017,6.147
18,28-07-2017,6.542
18,29-07-2017,6.389
18,30-07-2017,6.213
18,31-07-2017,6.602
18,01-08-2017,6.079
18,02-08-2017,6.725
18,03-08-2017,6.427
18,04-08-2017,7.092
18,05-08-2017,6.97
18,06-08-2017,6.784
18,07-08-2017,5.676
18,08-08-2017,4.118
18,09-08-2017,3.536
18,10-08-2017,3.547
18,11-08-2017,5.039
18,12-08-2017,7.79
18,13-08-2017,7.669
18,14-08-2017,4.462
18,15-08-2017,3.485
18,16-08-2017,3.508
18,17-08-2017,3.603
18,18-08-2017,4.759
18,19-08-2017,7.867
18,20-08-2017,6.572
18,21-08-2017,7.261
18,22-08-2017,7.761
18,23-08-2017,7.024
18,24-08-2017,7.326
18,25-08-2017,3.813
18,26-08-2017,3.271
18,27-08-2017,3.237
18,28-08-2017,3.409
18,29-08-2017,3.154
18,30-08-2017,3.083
18,31-08-2017,3.082
18,01-09-2017,5.386
18,02-09-2017,6.502
18,03-09-2017,3.645
18,04-09-2017,3.35
18,05-09-2017,3.321
18,06-09-2017,3.265
18,07-09-2017,4.96
18,08-09-2017,6.575
18,09-09-2017,7.348
18,10-09-2017,5.989
18,11-09-2017,6.231
18,12-09-2017,7.182
18,13-09-2017,5.88
18,14-09-2017,6.059
18,15-09-2017,6.32
18,16-09-2017,6.787
18,17-09-2017,8.128
18,18-09-2017,6.783
18,19-09-2017,6.378
18,20-09-2017,6.848
18,21-09-2017,6.875
18,22-09-2017,7.405
18,23-09-2017,7.275
18,24-09-2017,7.484
18,25-09-2017,6.349
18,26-09-2017,7.184
18,27-09-2017,4.114
18,28-09-2017,3.376
18,29-09-2017,3.343
18,30-09-2017,4.508
18,01-10-2017,7.835
18,02-10-2017,7.193
18,03-10-2017,6.4
18,04-10-2017,7.415
18,05-10-2017,7.417
18,06-10-2017,5.529
18,07-10-2017,4.808
18,08-10-2017,2.987
18,09-10-2017,4.675
18,10-10-2017,7.707
18,11-10-2017,7.535
18,12-10-2017,6.465
18,13-10-2017,4.08
18,14-10-2017,3.638
18,15-10-2017,3.427
18,16-10-2017,3.58
18,17-10-2017,3.579
18,18-10-2017,3.529
18,19-10-2017,3.514
18,20-10-2017,3.644
18,21-10-2017,3.455
18,22-10-2017,3.51
18,23-10-2017,3.526
18,24-10-2017,4.483
18,25-10-2017,8.878
18,26-10-2017,8.406
18,27-10-2017,6.141
18,28-10-2017,7.412
18,29-10-2017,7.315
18,30-10-2017,4.566
18,31-10-2017,5.624
18,01-11-2017,9.215
18,02-11-2017,7.715
18,03-11-2017,8.216
18,04-11-2017,8.814
18,05-11-2017,8.901
18,06-11-2017,7.919
18,07-11-2017,7.858
18,08-11-2017,7.413
18,09-11-2017,7.863
18,10-11-2017,7.761
18,11-11-2017,7.632
18,12-11-2017,7.215
18,13-11-2017,6.435
18,14-11-2017,7.513
18,15-11-2017,4.045
18,16-11-2017,3.269
18,17-11-2017,3.351
18,18-11-2017,3.35
18,19-11-2017,3.184
18,20-11-2017,3.489
18,21-11-2017,3.295
18,22-11-2017,3.269
18,23-11-2017,3.304
18,24-11-2017,3.22
18,25-11-2017,3.255
18,26-11-2017,3.293
18,27-11-2017,3.242
18,28-11-2017,3.18
18,29-11-2017,3.031
18,30-11-2017,2.895
18,01-12-2017,2.996
18,02-12-2017,2.883
18,03-12-2017,2.874
18,04-12-2017,2.93
18,05-12-2017,3.025
18,06-12-2017,3.752
18,07-12-2017,10.413
18,08-12-2017,7.581
18,09-12-2017,8.036
18,10-12-2017,8.035
18,11-12-2017,8.634
18,12-12-2017,7.59
18,13-12-2017,8.509
18,14-12-2017,7.37
18,15-12-2017,8.189
18,16-12-2017,8.542
18,17-12-2017,7.728
18,18-12-2017,8.381
18,19-12-2017,7.452
18,20-12-2017,8.738
18,21-12-2017,8.849
18,22-12-2017,7.51
18,23-12-2017,5.594
18,24-12-2017,3.59
18,25-12-2017,3.538
18,26-12-2017,3.434
18,27-12-2017,3.196
18,28-12-2017,4.28
18,29-12-2017,7.356
18,30-12-2017,8.236
18,31-12-2017,8.735
18,01-01-2018,8.924
18,02-01-2018,8.421
18,03-01-2018,7.818
18,04-01-2018,7.549
18,05-01-2018,6.72
18,06-01-2018,7.826
18,07-01-2018,7.79
18,08-01-2018,9.333
18,09-01-2018,8.195
18,10-01-2018,8.753
18,11-01-2018,8.116
18,12-01-2018,6.635
18,13-01-2018,7.556
18,14-01-2018,9.442
18,15-01-2018,7.278
18,16-01-2018,8.19
18,17-01-2018,7.264
18,18-01-2018,13.232
18,19-01-2018,8.373
18,20-01-2018,9.443
18,21-01-2018,9.393
18,22-01-2018,10.212
18,23-01-2018,8.652
18,24-01-2018,8.751
18,25-01-2018,12.744
18,26-01-2018,5.738
18,27-01-2018,7.71
18,28-01-2018,4.764
18,29-01-2018,4.157
18,30-01-2018,4.131
18,31-01-2018,4.05
18,01-02-2018,6.204
18,02-02-2018,7.616
18,03-02-2018,7.88
18,04-02-2018,9.886
18,05-02-2018,9.35
18,06-02-2018,8.638
18,07-02-2018,8.424
18,08-02-2018,7.462
18,09-02-2018,10.325
18,10-02-2018,8.167
18,11-02-2018,9.23
18,12-02-2018,8.279
18,13-02-2018,8.444
18,14-02-2018,7.488
18,15-02-2018,7.674
18,16-02-2018,6.344
18,17-02-2018,8.083
18,18-02-2018,4.441
18,19-02-2018,3.507
18,20-02-2018,3.362
18,21-02-2018,8.498
18,22-02-2018,11.309
18,23-02-2018,8.641
18,24-02-2018,10.561
18,25-02-2018,7.474
18,26-02-2018,4.23
18,27-02-2018,3.261
18,28-02-2018,3.247
18,01-03-2018,3.048
18,02-03-2018,3.214
18,03-03-2018,3.103
18,04-03-2018,3.231
18,05-03-2018,3.289
18,06-03-2018,3.442
18,07-03-2018,3.407
18,08-03-2018,3.286
18,09-03-2018,3.387
18,10-03-2018,3.256
18,11-03-2018,3.123
18,12-03-2018,9.681
18,13-03-2018,10.364
18,14-03-2018,8.884
18,15-03-2018,8.105
18,16-03-2018,6.883
18,17-03-2018,7.749
18,18-03-2018,8.716
18,19-03-2018,8.27
18,20-03-2018,7.709
18,21-03-2018,8.256
18,22-03-2018,8.906
18,23-03-2018,6.983
18,24-03-2018,10.493
18,25-03-2018,11.869
18,26-03-2018,8.723
18,27-03-2018,10.556
18,28-03-2018,8.241
18,29-03-2018,9.882
18,30-03-2018,7.935
18,31-03-2018,9.951
18,01-04-2018,7.469
18,02-04-2018,7.978
18,03-04-2018,9.759
18,04-04-2018,8.008
18,05-04-2018,8.552
18,06-04-2018,6.795
18,07-04-2018,7.282
18,08-04-2018,4.039
18,09-04-2018,3.515
18,10-04-2018,3.456
18,11-04-2018,3.423
18,12-04-2018,5.528
18,13-04-2018,7.16
18,14-04-2018,6.759
18,15-04-2018,8.519
18,16-04-2018,7.985
18,17-04-2018,8.071
18,18-04-2018,6.597
18,19-04-2018,3.99
18,20-04-2018,3.573
18,21-04-2018,3.691
18,22-04-2018,3.725
18,23-04-2018,3.92
18,24-04-2018,8.163
18,25-04-2018,7.17
18,26-04-2018,7.192
18,27-04-2018,6.061
18,28-04-2018,6.929
18,29-04-2018,4.06
18,30-04-2018,3.082
18,01-05-2018,3.069
18,02-05-2018,3.07
18,03-05-2018,3.132
18,04-05-2018,5.825
18,05-05-2018,7.549
18,06-05-2018,7.376
18,07-05-2018,5.089
18,08-05-2018,7.181
18,09-05-2018,5.728
18,10-05-2018,3.726
18,11-05-2018,3.269
18,12-05-2018,3.114
18,13-05-2018,2.94
18,14-05-2018,3.134
18,15-05-2018,2.929
18,16-05-2018,2.999
18,17-05-2018,6.426
18,18-05-2018,7.169
18,19-05-2018,7.486
18,20-05-2018,7.168
18,21-05-2018,4.8
18,22-05-2018,3.928
18,23-05-2018,3.829
18,24-05-2018,3.849
18,25-05-2018,6.483
18,26-05-2018,6.909
18,27-05-2018,7.544
18,28-05-2018,8.288
18,29-05-2018,8.466
18,30-05-2018,7.419
18,31-05-2018,7.354
18,01-06-2018,5.458
18,02-06-2018,6.776
18,03-06-2018,4.295
18,04-06-2018,3.563
18,05-06-2018,3.515
18,06-06-2018,3.507
18,07-06-2018,6.069
18,08-06-2018,6.432
18,09-06-2018,7.212
18,10-06-2018,6.468
18,11-06-2018,7.085
18,12-06-2018,6.589
18,13-06-2018,6.838
18,14-06-2018,6.997
18,15-06-2018,6.099
18,16-06-2018,6.657
18,17-06-2018,3.956
18,18-06-2018,3.629
18,19-06-2018,3.736
18,20-06-2018,3.942
18,21-06-2018,3.906
18,22-06-2018,5.476
18,23-06-2018,7.698
18,24-06-2018,7.1
18,25-06-2018,5.781
18,26-06-2018,5.985
18,27-06-2018,7.493
18,28-06-2018,7.756
18,29-06-2018,6.583
18,30-06-2018,6.403
18,01-07-2018,3.885
18,02-07-2018,3.974
18,03-07-2018,3.862
18,04-07-2018,3.825
18,05-07-2018,4.062
18,06-07-2018,5.205
18,07-07-2018,8.613
18,08-07-2018,7.584
18,09-07-2018,5.198
18,10-07-2018,4.216
18,11-07-2018,4.276
18,12-07-2018,4.084
18,13-07-2018,4.274
18,14-07-2018,4.513
18,15-07-2018,4.763
18,16-07-2018,4.953
18,17-07-2018,4.947
18,18-07-2018,5.033
18,19-07-2018,4.954
18,20-07-2018,6.263
18,21-07-2018,7.624
18,22-07-2018,8.23
18,23-07-2018,8.398
18,24-07-2018,8.017
18,25-07-2018,7.3
18,26-07-2018,7.805
18,27-07-2018,8.118
18,28-07-2018,6.169
18,29-07-2018,4.31
18,30-07-2018,4.269
18,31-07-2018,6.298
18,01-08-2018,7.909
18,02-08-2018,8.328
18,03-08-2018,9.249
18,04-08-2018,7.249
18,05-08-2018,4.805
18,06-08-2018,4.241
18,07-08-2018,4.044
18,08-08-2018,4.089
18,09-08-2018,6.568
18,10-08-2018,7.01
18,11-08-2018,7.242
18,12-08-2018,7.231
18,13-08-2018,7.726
18,14-08-2018,7.035
18,15-08-2018,8.182
18,16-08-2018,8.075
18,17-08-2018,5.643
18,18-08-2018,6.979
18,19-08-2018,4.619
18,20-08-2018,3.979
18,21-08-2018,4.119
18,22-08-2018,4.024
18,23-08-2018,3.977
18,24-08-2018,5.98
18,25-08-2018,7.173
18,26-08-2018,7.748
18,27-08-2018,8.433
18,28-08-2018,6.767
18,29-08-2018,7.975
18,30-08-2018,7.491
18,31-08-2018,7.628
18,01-09-2018,6.864
18,02-09-2018,6.673
18,03-09-2018,7.459
18,04-09-2018,7.251
18,05-09-2018,8.063
18,06-09-2018,7.627
18,07-09-2018,7.561
18,08-09-2018,6.889
18,09-09-2018,3.812
18,10-09-2018,2.853
18,11-09-2018,3.023
18,12-09-2018,5.087
18,13-09-2018,7.123
18,14-09-2018,7.924
18,15-09-2018,7.843
18,16-09-2018,6.642
18,17-09-2018,7.578
18,18-09-2018,7.579
18,19-09-2018,7.502
18,20-09-2018,7.187
18,21-09-2018,8.011
18,22-09-2018,5.722
18,23-09-2018,3.629
18,24-09-2018,3.511
18,25-09-2018,5.32
18,26-09-2018,8.377
18,27-09-2018,7.296
18,28-09-2018,6.278
18,29-09-2018,7.176
18,30-09-2018,7.886
18,01-10-2018,7.312
18,02-10-2018,8.281
18,03-10-2018,7.663
18,04-10-2018,7.554
18,05-10-2018,6.529
18,06-10-2018,8.027
18,07-10-2018,6.967
18,08-10-2018,5.975
18,09-10-2018,6.326
18,10-10-2018,9.284
18,11-10-2018,7.695
18,12-10-2018,4.788
18,13-10-2018,2.978
18,14-10-2018,3.078
18,15-10-2018,2.929
18,16-10-2018,2.815
18,17-10-2018,3.066
18,18-10-2018,3.07
18,19-10-2018,3.038
18,20-10-2018,6.244
18,21-10-2018,7.956
18,22-10-2018,7.54
18,23-10-2018,4.263
18,24-10-2018,3.337
18,25-10-2018,3.476
18,26-10-2018,5.908
18,27-10-2018,8.96
18,28-10-2018,9.227
18,29-10-2018,8.398
18,30-10-2018,7.53
18,31-10-2018,7.386
18,01-11-2018,7.412
18,02-11-2018,8.946
18,03-11-2018,7.892
18,04-11-2018,5.333
18,05-11-2018,2.863
18,06-11-2018,2.743
18,07-11-2018,3.034
18,08-11-2018,2.725
18,09-11-2018,2.655
18,10-11-2018,2.549
18,11-11-2018,2.367
18,12-11-2018,2.65
18,13-11-2018,2.675
18,14-11-2018,2.572
18,15-11-2018,2.62
18,16-11-2018,2.458
18,17-11-2018,2.35
18,18-11-2018,2.549
18,19-11-2018,2.539
18,20-11-2018,2.324
18,21-11-2018,2.41
18,22-11-2018,2.37
18,23-11-2018,2.314
18,24-11-2018,2.422
18,25-11-2018,2.427
18,26-11-2018,2.403
18,27-11-2018,7.547
18,28-11-2018,8.934
18,29-11-2018,8.716
18,30-11-2018,7.323
18,01-12-2018,8.186
18,02-12-2018,7.899
18,03-12-2018,8.512
18,04-12-2018,8.582
18,05-12-2018,11.109
18,06-12-2018,9.79
18,07-12-2018,6.813
18,08-12-2018,7.971
18,09-12-2018,7.177
18,10-12-2018,9.658
18,11-12-2018,8.357
18,12-12-2018,9.317
18,13-12-2018,8.808
18,14-12-2018,7.52
18,15-12-2018,6.2
18,16-12-2018,5.665
18,17-12-2018,7.625
18,18-12-2018,10.865
18,19-12-2018,8.329
18,20-12-2018,9.425
18,21-12-2018,7.977
18,22-12-2018,8.31
18,23-12-2018,6.925
18,24-12-2018,4.284
18,25-12-2018,4.106
18,26-12-2018,4.061
18,27-12-2018,3.786
18,28-12-2018,8.244
18,29-12-2018,8.972
18,30-12-2018,7.736
18,31-12-2018,8.509
18,01-01-2019,9.585
18,02-01-2019,8.55
18,03-01-2019,9.469
18,04-01-2019,7.401
18,05-01-2019,8.329
18,06-01-2019,7.581
18,07-01-2019,8.186
18,08-01-2019,8.067
18,09-01-2019,8.429
18,10-01-2019,7.423
18,11-01-2019,7.444
18,12-01-2019,8.112
18,13-01-2019,8.691
18,14-01-2019,7.662
18,15-01-2019,8.843
18,16-01-2019,9.338
18,17-01-2019,8.495
18,18-01-2019,7.254
18,19-01-2019,7.962
18,20-01-2019,7.712
18,21-01-2019,6.907
18,22-01-2019,9.181
18,23-01-2019,9.631
18,24-01-2019,7.761
18,25-01-2019,7.129
18,26-01-2019,6.997
18,27-01-2019,4.659
18,28-01-2019,3.641
18,29-01-2019,3.399
18,30-01-2019,9.543
18,31-01-2019,9.483
18,01-02-2019,8.825
18,02-02-2019,7.166
18,03-02-2019,8.53
18,04-02-2019,7.791
18,05-02-2019,7.365
18,06-02-2019,9.394
18,07-02-2019,9.837
18,08-02-2019,7.423
18,09-02-2019,5.744
18,10-02-2019,3.885
18,11-02-2019,3.506
18,12-02-2019,3.462
18,13-02-2019,8.32
18,14-02-2019,10.331
18,15-02-2019,7.267
18,16-02-2019,7.302
18,17-02-2019,8.558
18,18-02-2019,8.074
18,19-02-2019,7.76
18,20-02-2019,8.316
18,21-02-2019,6.681
18,22-02-2019,8.128
18,23-02-2019,8.115
18,24-02-2019,7.582
18,25-02-2019,8.059
18,26-02-2019,7.778
18,27-02-2019,7.641
18,28-02-2019,0.336
19,07-12-2011,6.153
19,08-12-2011,7.33
19,09-12-2011,6.184
19,10-12-2011,8.763
19,11-12-2011,10.81
19,12-12-2011,10.551
19,13-12-2011,6.35
19,14-12-2011,8.231
19,15-12-2011,7.862
19,16-12-2011,9.029
19,17-12-2011,11.077
19,18-12-2011,7.672
19,19-12-2011,11.131
19,20-12-2011,9.254
19,21-12-2011,9.158
19,22-12-2011,7.299
19,23-12-2011,8.919
19,24-12-2011,7.997
19,25-12-2011,5.069
19,26-12-2011,8.24
19,27-12-2011,11.213
19,28-12-2011,8.548
19,29-12-2011,9.765
19,30-12-2011,10.331
19,31-12-2011,9.598
19,01-01-2017,14.949
19,02-01-2017,7.643
19,03-01-2017,9.255
19,04-01-2017,8.263
19,05-01-2017,10.553
19,06-01-2017,7.179
19,07-01-2017,11.548
19,08-01-2017,8.81
19,09-01-2017,7.737
19,10-01-2017,6.107
19,11-01-2017,5.72
19,12-01-2017,7.408
19,13-01-2017,9.784
19,14-01-2017,8.684
19,15-01-2017,9.406
19,16-01-2017,8.377
19,17-01-2017,7.295
19,18-01-2017,9.983
19,19-01-2017,6.815
19,20-01-2017,7.568
19,21-01-2017,7.557
19,22-01-2017,7.556
19,23-01-2017,9.195
19,24-01-2017,7.307
19,25-01-2017,9.07
19,26-01-2017,6.986
19,27-01-2017,7.601
19,28-01-2017,9.026
19,29-01-2017,10.153
19,30-01-2017,7.978
19,31-01-2017,7.636
19,01-02-2017,8.944
19,02-02-2017,9.939
19,03-02-2017,7.079
19,04-02-2017,8.436
19,05-02-2017,9.602
19,06-02-2017,8.964
19,07-02-2017,8.604
19,08-02-2017,11.209
19,09-02-2017,8.221
19,10-02-2017,8.833
19,11-02-2017,11.385
19,12-02-2017,5.738
19,13-02-2017,10.631
19,14-02-2017,11.668
19,15-02-2017,6.497
19,16-02-2017,6.427
19,17-02-2017,6.534
19,18-02-2017,12.273
19,19-02-2017,8.78
19,20-02-2017,6.087
19,21-02-2017,10.046
19,22-02-2017,11.888
19,23-02-2017,7.581
19,24-02-2017,5.967
19,25-02-2017,8.204
19,26-02-2017,5.303
19,27-02-2017,3.355
19,28-02-2017,3.271
19,29-02-2017,3.189
19,01-03-2017,3.283
19,02-03-2017,3.379
19,03-03-2017,3.359
19,04-03-2017,4.53
19,05-03-2017,10.191
19,06-03-2017,5.732
19,07-03-2017,8.179
19,08-03-2017,9.681
19,09-03-2017,5.866
19,10-03-2017,7.592
19,11-03-2017,4.125
19,12-03-2017,7.979
19,13-03-2017,5.194
19,14-03-2017,9.352
19,15-03-2017,5.379
19,16-03-2017,6.961
19,17-03-2017,6.11
19,18-03-2017,3.724
19,19-03-2017,8.186
19,20-03-2017,6.613
19,21-03-2017,7.522
19,22-03-2017,10.48
19,23-03-2017,4.755
19,24-03-2017,4.224
19,25-03-2017,7.914
19,26-03-2017,5.273
19,27-03-2017,6.367
19,28-03-2017,6.243
19,29-03-2017,7.852
19,30-03-2017,5.411
19,31-03-2017,9.656
19,01-04-2017,6.694
19,02-04-2017,7.289
19,03-04-2017,7.82
19,04-04-2017,6.199
19,05-04-2017,6.789
19,06-04-2017,5.329
19,07-04-2017,6.777
19,08-04-2017,3.943
19,09-04-2017,6.644
19,10-04-2017,6.794
19,11-04-2017,8.498
19,12-04-2017,7.708
19,13-04-2017,5.457
19,14-04-2017,10.544
19,15-04-2017,6.562
19,16-04-2017,6.932
19,17-04-2017,6.115
19,18-04-2017,8.849
19,19-04-2017,5.094
19,20-04-2017,4.636
19,21-04-2017,8.999
19,22-04-2017,4.984
19,23-04-2017,6.891
19,24-04-2017,5.376
19,25-04-2017,8.205
19,26-04-2017,4.427
19,27-04-2017,7.167
19,28-04-2017,6.47
19,29-04-2017,4.113
19,30-04-2017,4.34
19,01-05-2017,6.613
19,02-05-2017,11.933
19,03-05-2017,8.505
19,04-05-2017,5.709
19,05-05-2017,6.598
19,06-05-2017,4.969
19,07-05-2017,6.729
19,08-05-2017,6.647
19,09-05-2017,9.659
19,10-05-2017,5.714
19,11-05-2017,4.715
19,12-05-2017,5.537
19,13-05-2017,4.103
19,14-05-2017,6.91
19,15-05-2017,7.044
19,16-05-2017,6.784
19,17-05-2017,5.521
19,18-05-2017,5.608
19,19-05-2017,7.071
19,20-05-2017,6.265
19,21-05-2017,6.439
19,22-05-2017,4.365
19,23-05-2017,5.349
19,24-05-2017,4.325
19,25-05-2017,4.524
19,26-05-2017,5.192
19,27-05-2017,5.022
19,28-05-2017,4.98
19,29-05-2017,4.876
19,30-05-2017,4.627
19,31-05-2017,7.479
19,01-06-2017,5.03
19,02-06-2017,7.359
19,03-06-2017,5.152
19,04-06-2017,5.248
19,05-06-2017,5.627
19,06-06-2017,5.02
19,07-06-2017,8.479
19,08-06-2017,8.017
19,09-06-2017,9.559
19,10-06-2017,6.043
19,11-06-2017,7.057
19,12-06-2017,5.775
19,13-06-2017,5.233
19,14-06-2017,7.638
19,15-06-2017,5.142
19,16-06-2017,5.779
19,17-06-2017,5.367
19,18-06-2017,5.906
19,19-06-2017,6.472
19,20-06-2017,4.079
19,21-06-2017,4.723
19,22-06-2017,4.264
19,23-06-2017,7.808
19,24-06-2017,5.982
19,25-06-2017,4.59
19,26-06-2017,5.498
19,27-06-2017,5.181
19,28-06-2017,4.505
19,29-06-2017,4.807
19,30-06-2017,6.155
19,01-07-2017,3.558
19,02-07-2017,6.221
19,03-07-2017,4.477
19,04-07-2017,3.868
19,05-07-2017,4.923
19,06-07-2017,4.709
19,07-07-2017,7.738
19,08-07-2017,5.723
19,09-07-2017,7.079
19,10-07-2017,5.058
19,11-07-2017,5.994
19,12-07-2017,5.417
19,13-07-2017,4.569
19,14-07-2017,8.836
19,15-07-2017,5.318
19,16-07-2017,7.536
19,17-07-2017,5.202
19,18-07-2017,5.317
19,19-07-2017,4.321
19,20-07-2017,4.309
19,21-07-2017,5.019
19,22-07-2017,5.462
19,23-07-2017,5.516
19,24-07-2017,4.694
19,25-07-2017,4.597
19,26-07-2017,7.943
19,27-07-2017,4.786
19,28-07-2017,5.901
19,29-07-2017,3.578
19,30-07-2017,6.014
19,31-07-2017,5.045
19,01-08-2017,5.169
19,02-08-2017,6.327
19,03-08-2017,6.214
19,04-08-2017,9.715
19,05-08-2017,4.57
19,06-08-2017,5.818
19,07-08-2017,6.684
19,08-08-2017,4.073
19,09-08-2017,5.007
19,10-08-2017,4.655
19,11-08-2017,4.669
19,12-08-2017,3.673
19,13-08-2017,6.197
19,14-08-2017,5.251
19,15-08-2017,6.293
19,16-08-2017,5.117
19,17-08-2017,5.437
19,18-08-2017,5.475
19,19-08-2017,4.728
19,20-08-2017,7.493
19,21-08-2017,7.115
19,22-08-2017,5.523
19,23-08-2017,4.82
19,24-08-2017,3.916
19,25-08-2017,7.194
19,26-08-2017,5.518
19,27-08-2017,6.399
19,28-08-2017,4.505
19,29-08-2017,5.467
